Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,Class
0.0,0.3043478260869566,0.8983957219251341,1.1237113402061856,0.1917808219178085,0.9784172661870504,0.7095343680709534,1.4716981132075468,1.0094637223974765,0.1627296587926509,2.0,1.062240663900415,0.18402282453637656,1
1.4157894736842112,0.2727272727272728,1.2192513368983957,0.6288659793814433,0.8219178082191783,1.6546762589928057,1.3747228381374723,0.22641509433962265,1.028391167192429,1.4488188976377951,0.3921568627450982,1.062240663900415,1.436519258202568,0
0.552631578947369,0.1541501976284585,1.229946524064171,1.381443298969072,0.0,0.6474820143884892,0.4478935698447894,1.018867924528302,0.6246056782334384,0.24146981627296596,1.2156862745098045,0.9377593360995852,0.5021398002853068,1
0.5473684210526324,0.5612648221343874,0.8663101604278072,1.0721649484536084,0.1917808219178085,1.0791366906474822,0.9223946784922396,0.9056603773584906,0.5930599369085174,0.38845144356955374,0.3333333333333335,1.4024896265560165,0.14265335235378035,1
1.5947368421052641,0.557312252964427,1.3368983957219251,0.7216494845360826,1.1780821917808222,1.0791366906474822,0.8603104212860311,0.679245283018868,0.5299684542586751,0.9895013123359581,0.7254901960784317,1.651452282157676,1.4507845934379462,0
0.2789473684210533,0.517786561264822,2.0,1.845360824742268,1.1232876712328768,1.4964028776978417,2.0,1.283018867924528,0.9211356466876972,1.2388451443569553,0.4705882352941178,1.7427385892116183,0.2667617689015692,1
1.2947368421052632,0.3636363636363637,0.9411764705882352,1.381443298969072,0.2465753424657535,0.5611510791366905,0.5631929046563193,0.5283018867924529,0.3911671924290221,0.6456692913385828,0.5686274509803921,0.9875518672199168,0.27674750356633376,1
1.1631578947368428,1.2806324110671938,0.994652406417112,0.7113402061855671,0.6849315068493151,1.1079136690647484,0.9135254988913526,0.7169811320754718,0.7886435331230284,0.8083989501312336,0.2549019607843137,1.1701244813278011,0.5734664764621968,0
1.6789473684210527,0.3794466403162056,1.0053475935828875,0.5876288659793816,1.095890410958904,1.5107913669064752,1.0776053215077608,0.490566037735849,1.0220820189274449,1.3385826771653542,0.4901960784313726,1.4273858921161826,0.9871611982881598,0
1.3052631578947371,0.4189723320158104,1.3796791443850267,0.865979381443299,0.8767123287671232,0.8992805755395683,0.8691796008869179,0.6037735849056602,0.7129337539432177,0.7664041994750657,0.8039215686274509,1.062240663900415,1.1654778887303852,0
1.4684210526315793,0.399209486166008,1.1336898395721924,0.35051546391752586,0.904109589041096,2.0,1.4057649667405767,0.7169811320754718,0.9211356466876972,1.5144356955380576,0.6274509803921569,1.3858921161825724,1.3009985734664766,0
1.3421052631578947,0.3636363636363637,1.0695187165775395,0.8762886597938147,0.7671232876712333,1.266187050359712,1.1618625277161865,0.33962264150943394,0.9716088328075708,1.4750656167979004,0.7843137254901962,1.0705394190871371,1.7646219686162623,0
1.4105263157894743,0.4426877470355732,1.0695187165775395,0.6185567010309281,0.6301369863013702,1.0863309352517985,1.024390243902439,0.5283018867924529,0.8075709779179809,0.6614173228346456,0.8235294117647063,2.0,1.079885877318117,0
1.121052631578948,0.6403162055335969,1.4010695187165771,0.8247422680412373,0.6301369863013702,1.223021582733813,1.1840354767184038,0.641509433962264,1.5141955835962144,1.1548556430446193,0.6666666666666667,1.3112033195020742,1.2938659058487876,0
1.7631578947368425,0.44664031620553374,1.0909090909090906,0.14432989690721645,0.6575342465753424,1.5827338129496404,1.3614190687361423,0.6037735849056602,1.6088328075709781,1.6325459317585302,0.9999999999999998,1.1701244813278011,1.8102710413694725,0
0.5105263157894742,0.07114624505928857,0.6844919786096255,0.865979381443299,0.2191780821917808,0.949640287769784,0.7494456762749446,0.641509433962264,0.6435331230283912,0.3202099737532809,1.3529411764705879,1.2697095435684644,0.0,1
0.7315789473684218,0.7154150197628457,0.9732620320855612,1.1752577319587632,0.3287671232876717,0.4172661870503596,0.5631929046563193,2.0,0.6372239747634069,0.3727034120734909,0.3333333333333335,1.4190871369294602,0.05278174037089872,1
1.6684210526315786,0.4031620553359685,1.1657754010695187,0.4742268041237112,0.9315068493150688,1.5611510791366907,1.2505543237250556,0.7924528301886793,0.9842271293375392,1.4356955380577427,0.7058823529411764,1.0456431535269708,1.6718972895863051,0
1.0631578947368432,0.35968379446640314,1.2727272727272725,0.7628865979381443,0.5479452054794525,0.971223021582734,0.8248337028824835,0.6037735849056602,0.6498422712933754,0.7795275590551181,0.8431372549019611,0.763485477178423,1.1797432239657633,0
0.4263157894736844,0.8498023715415022,0.9304812834224598,0.7628865979381443,0.9315068493150688,0.4460431654676258,0.3325942350332595,1.1320754716981132,0.34069400630914826,0.3595800524934383,0.5294117647058822,0.7717842323651449,0.3166904422253923,1
0.4000000000000004,0.5494071146245059,1.5187165775401066,1.845360824742268,0.38356164383561664,0.7410071942446042,0.7405764966740578,1.6981132075471694,0.8517350157728707,0.4514435695538057,0.5490196078431373,0.7053941908713692,0.268188302425107,1
0.5315789473684207,1.407114624505929,1.0909090909090906,1.1752577319587632,0.054794520547945424,0.7194244604316546,0.5232815964523283,1.0943396226415094,0.5930599369085174,0.3464566929133859,0.1960784313725492,0.8132780082987547,0.4308131241084165,1
0.3210526315789481,0.5217391304347827,1.1764705882352942,1.1340206185567014,0.16438356164383586,0.6115107913669064,0.4966740576496675,1.320754716981132,0.5930599369085174,0.3989501312335958,0.607843137254902,0.962655601659751,0.5734664764621968,1
1.6263157894736835,0.29249011857707513,1.0267379679144384,0.6391752577319589,0.4657534246575343,0.7913669064748203,0.8248337028824835,0.490566037735849,0.7318611987381703,0.9763779527559056,0.9411764705882352,1.020746887966805,1.4293865905848788,0
0.4157894736842112,0.3873517786561265,0.5561497326203206,0.917525773195876,0.2191780821917808,1.0071942446043165,0.4745011086474502,0.9056603773584906,0.6372239747634069,0.20472440944881887,0.4901960784313726,0.7053941908713692,0.19543509272467904,1
0.9157894736842104,1.0632411067193677,0.6631016042780746,0.5567010309278351,0.054794520547945424,0.3812949640287768,0.30155210643015523,1.1320754716981132,0.2649842271293376,0.5564304461942257,0.019607843137254832,0.4398340248962656,0.13409415121255347,1
1.4210526315789478,0.3003952569169961,1.4331550802139041,1.2268041237113405,0.6301369863013702,1.3669064748201443,1.1884700665188472,0.6037735849056602,1.2429022082018926,1.1601049868766404,0.980392156862745,0.9294605809128632,1.436519258202568,0
0.4263157894736844,0.05928853754940711,1.3048128342245993,0.7628865979381443,0.4383561643835616,0.7913669064748203,0.7272727272727273,0.33962264150943394,1.22397476340694,0.4645669291338582,0.1960784313725492,1.2365145228215766,0.3452211126961484,1
1.3894736842105262,0.2015810276679842,0.5989304812834224,0.7628865979381443,0.4383561643835616,0.7194244604316546,0.541019955654102,0.7169811320754718,0.2018927444794953,0.6614173228346456,1.0588235294117647,0.7219917012448132,0.5021398002853068,1
0.7052631578947368,0.1699604743083004,0.5989304812834224,0.9278350515463921,0.0,0.7266187050359711,0.6341463414634148,0.5283018867924529,0.3974763406940064,0.8923884514435694,0.8431372549019611,1.5684647302904564,0.3309557774607704,1
1.0947368421052628,0.1067193675889328,0.3636363636363633,0.4536082474226804,0.0,1.3525179856115108,1.157427937915743,0.490566037735849,1.1798107255520502,1.0551181102362204,0.8431372549019611,1.3195020746887969,0.31954350927246794,1
1.1947368421052635,0.3873517786561265,0.8342245989304813,0.6597938144329898,0.4383561643835616,0.9352517985611509,0.7184035476718404,0.5283018867924529,0.5930599369085174,0.7007874015748032,0.6470588235294119,0.9792531120331948,1.436519258202568,0
0.7315789473684218,1.458498023715415,1.4652406417112298,1.6391752577319587,0.6575342465753424,0.7913669064748203,0.6917960088691797,1.1320754716981132,0.8201892744479495,0.2099737532808399,0.4509803921568629,1.2697095435684644,0.12410841654778887,1
1.473684210526316,0.35968379446640314,1.32620320855615,0.6804123711340206,0.4383561643835616,0.971223021582734,1.0731707317073174,0.33962264150943394,1.1861198738170349,1.1338582677165354,1.0784313725490196,1.4771784232365144,1.4079885877318117,0
0.7789473684210533,0.39130434782608703,0.6631016042780746,1.0206185567010309,0.1917808219178085,0.7913669064748203,0.5986696230598669,0.7169811320754718,0.6750788643533123,0.4356955380577428,0.6862745098039216,1.6431535269709543,0.5620542082738944,1
1.3315789473684214,0.3833992094861661,1.016042780748663,0.5773195876288659,1.0684931506849318,1.4748201438848918,1.206208425720621,0.7924528301886793,1.2176656151419558,1.2729658792650915,0.5098039215686274,1.4854771784232363,0.7375178316690443,0
0.3315789473684214,0.4505928853754941,0.5989304812834224,0.5567010309278351,0.5205479452054798,0.3669064748201438,0.44345898004434603,0.7924528301886793,0.4668769716088328,0.6614173228346456,1.0588235294117647,0.4564315352697095,0.2139800285306705,1
2.0,0.3557312252964427,0.8663101604278072,0.35051546391752586,0.5205479452054798,1.223021582733813,1.0687361419068735,0.6037735849056602,0.9905362776025236,1.0288713910761156,0.7647058823529413,1.0456431535269708,1.0941512125534951,0
1.0631578947368432,1.233201581027668,1.0267379679144384,1.2268041237113405,0.1917808219178085,0.3956834532374101,0.4523281596452329,1.8113207547169807,0.7634069400630916,0.9238845144356956,0.2941176470588236,0.3485477178423233,0.3380884450784593,1
1.4947368421052634,0.4584980237154151,1.5401069518716577,0.9072164948453608,0.7945205479452055,1.3309352517985615,1.0643015521064303,0.9056603773584906,0.8517350157728707,0.8451443569553805,1.0980392156862744,1.5020746887966805,0.9087018544935808,0
1.215789473684211,0.07905138339920947,1.0695187165775395,0.6597938144329898,0.8767123287671232,1.028776978417266,0.32372505543237257,1.5849056603773586,0.0063091482649842425,0.4960629921259842,0.6470588235294119,0.2821576763485476,0.6733238231098431,1
1.663157894736842,0.33596837944664043,1.1978609625668446,0.6082474226804124,0.8219178082191783,1.5827338129496404,1.4900221729490024,0.7169811320754718,0.914826498422713,1.94750656167979,1.0588235294117647,1.020746887966805,2.0,0
1.7210526315789476,0.466403162055336,1.4545454545454548,0.9690721649484536,1.1506849315068497,1.223021582733813,1.1396895787139691,0.7547169811320755,0.9842271293375392,1.2913385826771653,0.7450980392156865,0.8796680497925309,1.4293865905848788,0
1.2526315789473692,1.225296442687747,0.8128342245989304,0.8453608247422681,0.3287671232876717,0.971223021582734,0.9356984478935702,0.5283018867924529,0.6750788643533123,0.7874015748031498,0.4313725490196079,1.1701244813278011,1.079885877318117,0
0.4157894736842112,0.2885375494071147,0.6737967914438501,1.0515463917525776,0.2191780821917808,0.6330935251798562,0.4567627494456764,0.641509433962264,0.7066246056782335,0.1758530183727034,0.5098039215686274,1.4439834024896263,0.30955777460770323,1
0.8894736842105271,0.4229249011857708,0.8983957219251341,0.8453608247422681,0.2191780821917808,0.7913669064748203,0.8691796008869179,0.490566037735849,0.8580441640378549,0.6876640419947506,0.9215686274509804,1.2863070539419088,0.6219686162624822,1
1.3947368421052628,0.4308300395256918,1.0695187165775395,0.6804123711340206,0.7123287671232879,0.949640287769784,0.9401330376940134,1.0943396226415094,0.9842271293375392,0.6719160104986877,1.0588235294117647,1.062240663900415,1.0156918687589158,0
1.473684210526316,0.3280632411067194,1.3475935828877004,0.9690721649484536,1.0136986301369864,1.3309352517985615,1.254988913525499,1.018867924528302,0.8264984227129337,1.3963254593175851,0.8627450980392155,0.8132780082987547,1.2154065620542085,0
1.0315789473684216,0.36758893280632415,1.32620320855615,2.0,1.6712328767123288,1.5827338129496404,1.0288248337028827,0.3018867924528302,0.9779179810725552,0.5433070866141733,1.2156862745098045,1.5850622406639003,1.008559201141227,1
1.5947368421052641,0.35177865612648224,0.9839572192513366,0.5567010309278351,1.3150684931506849,1.3669064748201443,1.1529933481152994,0.4150943396226415,1.0662460567823344,1.1469816272965878,0.7843137254901962,1.7593360995850618,0.7161198288159771,0
1.5315789473684207,0.39130434782608703,0.9732620320855612,0.7010309278350515,0.8219178082191783,1.2805755395683451,1.3170731707317074,0.7169811320754718,1.0536277602523658,2.0,0.8431372549019611,1.2531120331950203,1.4008559201141229,0
0.6842105263157903,0.0988142292490119,0.6310160427807483,0.4329896907216495,1.5890410958904109,0.5755395683453237,0.5676274944567627,0.8301886792452828,1.4826498422712933,0.5564304461942257,0.7254901960784317,0.5975103734439833,0.6733238231098431,1
0.7052631578947368,0.18577075098814236,1.2834224598930482,0.7731958762886599,0.5479452054794525,0.949640287769784,0.9223946784922396,0.9056603773584906,1.0536277602523658,0.8713910761154855,0.980392156862745,0.5892116182572611,0.5706134094151212,1
1.6157894736842104,0.5612648221343874,1.0053475935828875,0.7628865979381443,0.7397260273972606,1.3309352517985615,1.2195121951219512,0.33962264150943394,1.2429022082018926,1.1732283464566928,1.0980392156862744,1.3112033195020742,1.7574893009985737,0
0.8263157894736848,0.2371541501976285,0.5775401069518715,0.8144329896907216,0.27397260273972623,0.2517985611510791,0.3503325942350333,0.6037735849056602,0.5930599369085174,0.3070866141732284,0.6862745098039216,0.9792531120331948,0.4051355206847361,1
0.7052631578947368,0.07905138339920947,0.0,0.0,0.27397260273972623,0.6330935251798562,0.0,0.5660377358490567,0.0063091482649842425,0.1758530183727034,0.7058823529411764,0.1908713692946058,0.3452211126961484,1
1.5000000000000009,0.4545454545454545,1.315508021390374,0.4536082474226804,0.6301369863013702,1.5467625899280577,1.3259423503325944,0.15094339622641512,0.8138801261829653,1.0892388451443569,0.3725490196078432,1.6348547717842319,1.1654778887303852,0
0.5105263157894742,1.0632411067193677,0.6844919786096255,0.865979381443299,0.2465753424657535,0.6474820143884892,0.4745011086474502,0.9056603773584906,0.9211356466876972,0.0,0.4705882352941178,1.2116182572614105,0.4079885877318117,1
1.0631578947368432,0.517786561264822,1.9893048128342248,1.4845360824742269,1.26027397260274,1.1007194244604317,0.9356984478935702,1.283018867924528,0.952681388012618,0.6036745406824147,0.8627450980392155,1.3360995850622406,0.7874465049928674,0
1.2894736842105263,0.4229249011857708,1.122994652406417,1.0206185567010309,0.6027397260273974,1.1510791366906477,1.0687361419068735,0.490566037735849,0.914826498422713,1.0026246719160103,0.6862745098039216,1.5601659751037344,0.9158345221112696,0
0.8789473684210529,1.2371541501976286,1.1122994652406415,1.2783505154639174,0.6301369863013702,1.2446043165467626,0.878048780487805,1.1320754716981132,0.9716088328075708,0.3385826771653543,0.980392156862745,1.2780082987551864,0.2639087018544936,1
0.621052631578948,0.17786561264822134,0.4171122994652405,0.6391752577319589,2.0,0.5395683453237411,0.3148558758314856,0.03773584905660382,1.3186119873817037,0.4120734908136483,1.156862745098039,1.2282157676348546,0.6276747503566333,1
1.4368421052631577,0.3122529644268775,1.4331550802139041,0.917525773195876,1.479452054794521,1.3309352517985615,0.9623059866962308,1.3962264150943395,0.5930599369085174,1.0813648293963256,1.0980392156862744,1.1701244813278011,1.3651925820256776,0
1.3684210526315796,0.4229249011857708,1.4331550802139041,0.6804123711340206,0.9315068493150688,1.2589928057553956,1.0376940133037695,0.641509433962264,0.6624605678233438,1.5800524934383202,1.156862745098039,1.0705394190871371,1.4721825962910131,0
0.6263157894736846,0.2173913043478261,0.6203208556149729,0.865979381443299,0.38356164383561664,0.9064748201438848,0.6518847006651884,0.981132075471698,1.0536277602523658,0.3727034120734909,0.3333333333333335,1.1867219917012448,0.04850213980028528,1
1.0631578947368432,0.39130434782608703,0.7272727272727273,0.1855670103092784,0.38356164383561664,1.1654676258992809,1.1973392461197343,0.15094339622641512,1.5772870662460567,1.5538057742782152,0.8431372549019611,1.0954356846473028,1.2439372325249645,0
0.8473684210526322,0.2450592885375495,0.7058823529411764,0.6391752577319589,0.6027397260273974,0.6618705035971222,0.37250554323725055,1.509433962264151,0.13249211356466878,1.1732283464566928,0.5686274509803921,0.0,0.2453637660485021,1
1.957894736842105,0.39130434782608703,1.1016042780748665,0.08247422680412364,0.3561643835616439,1.4388489208633095,1.3835920177383594,1.1320754716981132,1.5141955835962144,1.0813648293963256,1.0980392156862744,0.946058091286307,1.2439372325249645,0
0.552631578947369,0.25691699604743085,1.2192513368983957,1.2268041237113405,0.16438356164383586,1.050359712230216,0.7627494456762751,1.1320754716981132,0.3974763406940064,0.4251968503937008,0.4705882352941178,1.3278008298755186,0.15263908701854495,1
1.0631578947368432,0.4071146245059289,0.7914438502673795,0.6597938144329898,0.7945205479452055,1.3669064748201443,1.0776053215077608,0.5660377358490567,1.0220820189274449,0.9868766404199476,0.3725490196078432,1.4605809128630705,0.8659058487874465,0
0.3263157894736848,0.36758893280632415,1.3475935828877004,1.5876288659793816,0.27397260273972623,0.5899280575539567,0.4611973392461199,1.018867924528302,0.5867507886435331,0.3464566929133859,1.3137254901960789,1.3443983402489623,0.4051355206847361,1
